Subject_ID,acc
1,0.36160714285714285
2,0.3705357142857143
3,0.3169642857142857
6,0.3482142857142857
7,0.29910714285714285
9,0.25
12,0.40625
13,0.3169642857142857
14,0.47767857142857145
15,0.4017857142857143
16,0.29017857142857145
17,0.3794642857142857
18,0.5178571428571429
19,0.42857142857142855
20,0.33482142857142855
21,0.30357142857142855
23,0.2857142857142857
27,0.3794642857142857
29,0.35714285714285715
33,0.41964285714285715
34,0.38392857142857145
35,0.5982142857142857
36,0.4330357142857143
37,0.5446428571428571
38,0.5178571428571429
39,0.8303571428571429
