Subject_ID,acc
1,0.3671875
2,0.3072916716337204
3,0.2604166716337204
4,0.2161458358168602
5,0.2395833358168602
6,0.3671875
7,0.3880208358168602
8,0.359375
9,0.21875
10,0.2526041716337204
11,0.2786458358168602
12,0.4010416716337204
13,0.3255208358168602
14,0.3046875
15,0.3567708358168602
16,0.2421875
17,0.3385416716337204
18,0.4557291716337204
19,0.3958333358168602
20,0.4713541716337204
21,0.5052083358168602
22,0.4401041716337204
23,0.3125
24,0.5208333432674408
25,0.4739583432674408
26,0.3932291716337204
27,0.5208333432674408
28,0.4166666716337204
29,0.53125
30,0.4817708432674408
31,0.4947916716337204
32,0.6510416716337204
