Subject_ID,acc
1,0.375
2,0.3854166716337204
3,0.3020833358168602
4,0.2786458358168602
5,0.2942708358168602
6,0.3541666716337204
7,0.3072916716337204
8,0.296875
9,0.3203125
10,0.2734375
11,0.2578125
12,0.3333333358168602
13,0.3489583358168602
14,0.3463541716337204
15,0.3072916716337204
16,0.2473958358168602
17,0.3151041716337204
18,0.4114583358168602
19,0.2526041679084301
20,0.3932291716337204
21,0.40625
22,0.3307291679084301
23,0.203125
24,0.3203125
25,0.3958333358168602
26,0.3619791716337204
27,0.3125
28,0.3854166716337204
29,0.2578125
30,0.1875
31,0.2473958358168602
32,0.3229166716337204
