Subject_ID,acc
1,0.3125
2,0.25
3,0.1484375
4,0.18229166666666666
5,0.18489583333333334
6,0.16927083333333334
7,0.2630208333333333
8,0.3020833333333333
9,0.22135416666666666
10,0.3229166666666667
11,0.22916666666666669
12,0.3125
13,0.5494791666666666
14,0.3489583333333333
15,0.3255208333333333
16,0.3229166666666667
17,0.3489583333333333
18,0.3359375
19,0.4036458333333333
20,0.4010416666666667
21,0.4270833333333333
22,0.3671875
23,0.17447916666666666
24,0.4817708333333333
25,0.5
26,0.17708333333333334
27,0.3359375
28,0.23958333333333334
29,0.2708333333333333
30,0.21354166666666666
31,0.4661458333333333
32,0.5520833333333334
