Subject_ID,acc
1,0.4722222222222222
2,0.2986111111111111
3,0.4375
4,0.3055555555555556
5,0.3888888888888889
6,0.3402777777777778
7,0.5243055555555556
8,0.4027777777777778
9,0.4479166666666667
