Subject_ID,acc
1,0.3194444444444444
2,0.28125
3,0.2916666666666667
4,0.2986111111111111
5,0.2569444444444444
6,0.2534722222222222
7,0.22569444444444445
8,0.3055555555555556
9,0.3159722222222222
