Subject_ID,acc
1,0.26339285714285715
2,0.26785714285714285
3,0.20535714285714285
6,0.42857142857142855
7,0.29017857142857145
9,0.24553571428571427
12,0.4375
13,0.3705357142857143
14,0.30357142857142855
15,0.2544642857142857
16,0.3080357142857143
17,0.25892857142857145
18,0.38839285714285715
19,0.39732142857142855
20,0.15625
21,0.41517857142857145
23,0.45535714285714285
27,0.42410714285714285
29,0.38839285714285715
33,0.5669642857142857
34,0.22767857142857142
35,0.33035714285714285
36,0.45535714285714285
37,0.28125
38,0.45982142857142855
39,0.45535714285714285
