Subject_ID,acc
1,0.2786458333333333
2,0.2916666666666667
3,0.3203125
4,0.3098958333333333
5,0.2786458333333333
6,0.5208333333333334
7,0.4401041666666667
8,0.2994791666666667
9,0.21354166666666666
10,0.375
11,0.3984375
12,0.3333333333333333
13,0.2864583333333333
14,0.265625
15,0.2890625
16,0.3046875
17,0.3255208333333333
18,0.359375
19,0.4270833333333333
20,0.3411458333333333
21,0.4739583333333333
22,0.3359375
23,0.3776041666666667
24,0.3541666666666667
25,0.4765625
26,0.4583333333333333
27,0.6328125
28,0.5104166666666666
29,0.5677083333333334
30,0.5026041666666666
31,0.640625
32,0.65625
