Subject_ID,acc
2,1.0
3,1.0
4,0.6310096153846154
5,1.0
6,1.0
7,0.8459821428571428
8,0.8506944444444444
9,0.21651785714285715
10,0.5525568181818181
11,0.5
12,0.7482638888888888
13,0.7541118421052632
14,0.75
15,0.578125
16,0.6186342592592593
17,0.55625
18,0.8422619047619048
19,0.6059027777777778
20,0.5298295454545454
21,0.3325892857142857
22,0.39437500000000003
23,0.853125
24,0.4375
25,0.46875
26,0.68125
27,0.6333333333333333
28,0.7506793478260869
29,0.675
30,0.7323369565217391
31,0.656875
32,0.4791666666666667
33,0.90625
34,0.291875
35,0.5736607142857143
36,0.24448529411764708
37,0.9230769230769231
38,0.44
39,0.39877717391304346
40,0.4642857142857143
41,0.7908653846153846
