Subject_ID,acc
1,0.375
2,0.2604166666666667
3,0.3576388888888889
4,0.2777777777777778
5,0.2951388888888889
6,0.2361111111111111
7,0.2881944444444444
8,0.3576388888888889
9,0.3159722222222222
