Subject_ID,acc
1,0.5859375
2,0.3619791666666667
3,0.6927083333333334
4,0.24739583333333334
5,0.25
6,0.5078125
7,0.5989583333333334
8,0.515625
9,0.4765625
10,0.6901041666666666
11,0.5416666666666666
12,0.7369791666666666
13,0.6484375
14,0.4348958333333333
15,0.4140625
16,0.515625
17,0.4270833333333333
18,0.4817708333333333
19,0.5026041666666666
20,0.5729166666666666
21,0.65625
22,0.4921875
23,0.6276041666666666
24,0.5989583333333334
25,0.6223958333333334
26,0.53125
27,0.7369791666666666
28,0.578125
29,0.5078125
30,0.5885416666666666
31,0.59375
32,0.5520833333333334
