Subject_ID,acc
1,0.3159722222222222
2,0.3125
3,0.4027777777777778
4,0.3055555555555556
5,0.3194444444444444
6,0.2708333333333333
7,0.4791666666666667
8,0.3993055555555556
9,0.4479166666666667
