Subject_ID,acc
1,0.29464285714285715
2,0.36160714285714285
3,0.40625
6,0.22767857142857142
7,0.21428571428571427
9,0.38392857142857145
12,0.38392857142857145
13,0.27232142857142855
14,0.4375
15,0.23214285714285715
16,0.3169642857142857
17,0.29464285714285715
18,0.45982142857142855
19,0.39732142857142855
20,0.32589285714285715
21,0.26785714285714285
23,0.3169642857142857
27,0.19642857142857142
29,0.29017857142857145
33,0.27232142857142855
34,0.44642857142857145
35,0.41517857142857145
36,0.2544642857142857
37,0.4419642857142857
38,0.36160714285714285
39,0.6205357142857143
