Subject_ID,acc
2,0.6846590936183929
3,0.7120535969734192
4,0.5012019276618958
5,0.705357164144516
6,0.4545454680919647
7,0.845982164144516
8,0.7795138955116272
9,0.4642857313156128
10,0.7997159361839294
11,0.75
12,0.3072916716337204
13,0.7911184132099152
14,0.90625
15,0.640625
16,0.6030092537403107
17,0.5562500059604645
18,0.6763392984867096
19,0.6388888955116272
20,0.5298295617103577
21,0.34375
22,0.2562499940395355
23,0.6812500059604645
24,0.4375
25,0.484375
26,0.612500011920929
27,0.6333333849906921
28,0.6480978429317474
29,0.43437500298023224
30,0.588994562625885
31,0.8262499868869781
32,0.6770833333333334
33,0.4375
34,0.8774999976158142
35,0.4263392984867096
36,0.7867647111415863
37,0.9230769872665405
38,0.11999999731779099
39,0.651494562625885
40,0.6852678656578064
41,1.0
