Subject_ID,acc
2,0.8238636553287506
3,0.517857164144516
4,0.5048076957464218
5,0.4486607313156128
6,0.4545454680919647
7,0.5223214328289032
8,0.6215277910232544
9,0.4642857313156128
10,0.5241477340459824
11,0.75
12,0.3072916716337204
13,0.04194078966975212
14,0.0
15,0.25
16,0.6186342537403107
17,0.5562500059604645
18,0.3541666716337204
19,0.2795138955116272
20,0.19176136702299118
21,0.0
22,0.2893749922513962
23,0.1875
24,0.5625
25,0.3500000014901161
26,0.8218750059604645
27,0.5666667222976685
28,0.34578804671764374
29,0.24062500149011612
30,0.457880437374115
31,0.7862499952316284
32,0.15625
33,0.4375
34,0.5499999821186066
35,0.4263392984867096
36,0.42463235557079315
37,0.8461538553237915
38,0.5199999809265137
39,0.22146739065647125
40,0.2284226194024086
41,0.29567307978868484
