Subject_ID,acc
1,0.2578125
2,0.3385416716337204
3,0.2526041679084301
4,0.4088541716337204
5,0.2395833358168602
6,0.2838541716337204
7,0.390625
8,0.3255208358168602
9,0.2473958358168602
10,0.2760416716337204
11,0.3619791716337204
12,0.359375
13,0.359375
14,0.3098958358168602
15,0.2942708358168602
16,0.2526041679084301
17,0.2942708358168602
18,0.40625
19,0.2864583358168602
20,0.3255208358168602
21,0.3541666716337204
22,0.2916666716337204
23,0.1458333358168602
24,0.4375
25,0.2786458358168602
26,0.2604166716337204
27,0.5208333432674408
28,0.2916666716337204
29,0.3880208358168602
30,0.2630208358168602
31,0.2838541716337204
32,0.3958333358168602
