Subject_ID,acc
1,0.3080357142857143
2,0.2857142857142857
3,0.29464285714285715
6,0.3705357142857143
7,0.26339285714285715
9,0.29910714285714285
12,0.36607142857142855
13,0.28125
14,0.3794642857142857
15,0.32589285714285715
16,0.36607142857142855
17,0.4017857142857143
18,0.4375
19,0.34375
20,0.39285714285714285
21,0.38839285714285715
23,0.39732142857142855
27,0.30357142857142855
29,0.4330357142857143
33,0.6339285714285714
34,0.39732142857142855
35,0.5535714285714286
36,0.48214285714285715
37,0.5446428571428571
38,0.6785714285714286
39,0.8035714285714286
