Subject_ID,acc
1,0.3080357142857143
2,0.24553571428571427
3,0.2767857142857143
6,0.3705357142857143
7,0.39732142857142855
9,0.20982142857142858
12,0.29464285714285715
13,0.29017857142857145
14,0.35267857142857145
15,0.38839285714285715
16,0.30357142857142855
17,0.35267857142857145
18,0.29464285714285715
19,0.3705357142857143
20,0.26339285714285715
21,0.23660714285714285
23,0.30357142857142855
27,0.27232142857142855
29,0.4330357142857143
33,0.3794642857142857
34,0.20982142857142858
35,0.4017857142857143
36,0.5267857142857143
37,0.5446428571428571
38,0.7008928571428571
39,0.7857142857142857
