Subject_ID,acc
1,0.2994791666666667
2,0.2604166666666667
3,0.2526041666666667
4,0.3151041666666667
5,0.2760416666666667
6,0.2916666666666667
7,0.375
8,0.3046875
9,0.2734375
10,0.3723958333333333
11,0.3307291666666667
12,0.46875
13,0.5390625
14,0.3880208333333333
15,0.3880208333333333
16,0.37760416666666663
17,0.3385416666666667
18,0.40625
19,0.4036458333333333
20,0.4427083333333333
21,0.46875
22,0.46354166666666663
23,0.40885416666666663
24,0.4947916666666667
25,0.5625
26,0.3255208333333333
27,0.49479166666666663
28,0.421875
29,0.5364583333333334
30,0.4609375
31,0.6822916666666666
32,0.765625
