Subject_ID,acc
1,0.3776041716337204
2,0.3333333358168602
3,0.4322916716337204
4,0.4635416716337204
5,0.2161458358168602
6,0.40625
7,0.4114583358168602
8,0.265625
9,0.3828125
10,0.2604166716337204
11,0.3229166716337204
12,0.4036458358168602
13,0.3203125
14,0.2109375
15,0.3177083358168602
16,0.21875
17,0.2734375
18,0.3385416716337204
19,0.2786458358168602
20,0.3151041716337204
21,0.2213541716337204
22,0.2447916716337204
23,0.15364583395421505
24,0.4296875
25,0.2864583358168602
26,0.2760416716337204
27,0.3984375
28,0.3046875
29,0.3333333358168602
30,0.2395833358168602
31,0.265625
32,0.3958333358168602
