Subject_ID,acc
2,0.9198045134544373
3,0.7436712980270386
4,1.2388603687286377
5,1.2950075268745422
6,0.7436985373497009
7,0.8976862132549286
8,0.9085963368415833
9,1.2793824672698975
10,1.0775707364082336
11,0.993668258190155
12,1.0350240767002106
13,0.9426814019680023
14,1.196793258190155
15,0.7440358698368073
16,1.1250346302986145
17,0.9052301943302155
18,0.9006653130054474
19,1.1759602427482605
20,0.7822094559669495
21,0.8974568545818329
22,1.1982343792915344
23,1.1092932224273682
24,1.181168258190155
25,0.7887332141399384
26,0.821793258190155
27,1.1103339195251465
28,1.1614670753479004
29,1.0865866541862488
30,0.7906796336174011
31,0.7437787353992462
32,0.9919025103251139
33,0.7581609785556793
34,0.7438954412937164
35,0.7436686158180237
36,0.8806168437004089
37,0.8205916285514832
38,1.1928459405899048
39,0.7436683475971222
40,0.932256281375885
41,0.9600145220756531
