Subject_ID,acc
1,0.30357142857142855
2,0.20089285714285715
3,0.22767857142857142
6,0.30357142857142855
7,0.33482142857142855
9,0.2767857142857143
12,0.3080357142857143
13,0.22321428571428573
14,0.2857142857142857
15,0.32142857142857145
16,0.38392857142857145
17,0.24553571428571427
18,0.20089285714285715
19,0.26339285714285715
20,0.15625
21,0.20982142857142858
23,0.38839285714285715
27,0.3794642857142857
29,0.28125
33,0.3080357142857143
34,0.29910714285714285
35,0.20535714285714285
36,0.26785714285714285
37,0.18303571428571427
38,0.20535714285714285
39,0.27232142857142855
