Subject_ID,acc
,0.671875
,0.6510416666666666
,0.8333333333333334
,0.796875
,0.6953125
,0.7838541666666666
,0.8515625
,0.6692708333333334
,0.7578125
,0.7630208333333334
,0.7734375
,0.8828125
,0.8098958333333334
,0.8333333333333334
,0.7838541666666666
,0.78125
,0.6927083333333334
,0.8046875
,0.7994791666666666
,0.7942708333333334
,0.8020833333333334
,0.8151041666666666
,0.7864583333333334
,0.7447916666666666
,0.78125
,0.7890625
,0.8385416666666666
,0.8020833333333334
,0.7604166666666666
,0.6588541666666666
,0.7578125
,0.796875
