Subject_ID,acc
1,0.44901315789473684
2,0.5767543880563033
3,0.4342105263157895
6,0.7105263157894737
7,0.5361842105263158
9,0.5526315789473685
12,0.6480263157894737
13,0.6463815789473685
14,0.7231359670036718
15,0.4462719308702569
16,0.5411184210526315
17,0.5981359654351285
18,0.5953947368421053
19,0.5526315789473685
20,0.5740131578947368
21,0.6107456150807833
23,0.5811403519228887
27,0.7077850887649938
29,0.5937499999999998
33,0.6206140361334148
34,0.7510964933194613
35,0.5586622827931454
36,0.7401315789473685
37,0.5762061413965728
38,0.594298245875459
39,0.7264254406878823
